dataset,gate_value,ari,binary_ari,cluster_purity,tactic_coherence,attack_f1,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
SQTK_SIEM_kcluster,0.5,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6194773000315763,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.55,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6210162999923341,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.6,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6331311999820173,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.65,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6209887000150047,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.7,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6504497000132687,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.75,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6257622999837622,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.8,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6201385000022128,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
SQTK_SIEM_kcluster,0.9,0.18391197423284636,,0.5614617940199336,,0.0,0.38161280681824694,0.34236198847589966,,,,0.40944379413180876,0.3573245065642378,0.3816128068182469,11,0,0,0.0,1.0,1.0,,gaec,False,0.6196520999656059,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.4,0.20399023149338352,,0.8353341336534614,0.25531845479266796,,0.35872171761812116,0.35104968562640054,,,,0.4951190283433506,0.28124363105901246,0.3587217176181211,44,44,0,0.0,0.9443490505218506,1.0,,gaec,False,50.694030300015584,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
CICIDS2017,0.5,0.1898262895233852,,0.8504401760704282,0.24437360328438076,,0.35081376556367944,0.3428384925799875,,,,0.5113058681367537,0.26700458289020035,0.3508137655636794,47,47,0,0.0,0.9394213557243347,1.0,,gaec,False,35.93216540000867,604c5171fbc2765865d18446665e87b9c1394e9c,0,0.0,0
