dataset,gate_value,ari,binary_ari,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
NSL-KDD,0.55,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,3.982644200033974,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.6,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.030883500003256,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.65,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.122202400001697,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.7,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.002089200017508,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.75,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.009076600021217,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.8,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.029352799989283,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.9,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.027077700011432,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.4,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,1.05769720004173,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.5,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9755596999893896,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.55,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.964922100014519,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.6,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9821629999787547,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
