dataset,gate_value,ari,binary_ari,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,39.0289888000043,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.5,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,7.978265899997496,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.55,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,8.047014199997648,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.6,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,7.887324299997999,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.65,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,8.060215999998036,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.7,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,7.899300400000357,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.75,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,7.955455299997993,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.8,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,7.9529206000006525,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.9,0.026810158932174345,,0.16783145562836177,0.16628601794251893,attack_cat,0.026581948357986284,0.1658384256522396,0.10777172418059715,0.379097252258785,0.16783145562836177,2,0,0,0.0,0.8821249604225159,0.8191492259502411,,gaec,False,7.976577000001271,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.4,0.10227043453530744,,0.29681614681387997,0.295991744242065,,,,0.21595027018991675,0.47449986937160477,0.29681614681388,5,5,0,0.0,0.8479614853858948,0.703739583492279,,gaec,False,54.94980389999546,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.5,0.10227043453530744,,0.29681614681387997,0.295991744242065,,,,0.21595027018991675,0.47449986937160477,0.29681614681388,5,5,0,0.0,0.8479614853858948,0.703739583492279,,gaec,False,29.003922000003513,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.55,0.10227043453530744,,0.29681614681387997,0.295991744242065,,,,0.21595027018991675,0.47449986937160477,0.29681614681388,5,5,0,0.0,0.8479614853858948,0.703739583492279,,gaec,False,29.123793300001125,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.6,0.10227043453530744,,0.29681614681387997,0.295991744242065,,,,0.21595027018991675,0.47449986937160477,0.29681614681388,5,5,0,0.0,0.8479614853858948,0.703739583492279,,gaec,False,29.90683480000007,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
