dataset,gate_value,ari,binary_ari,cluster_purity,tactic_coherence,attack_f1,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
TON_IoT,0.4,0.16983650581439308,,0.6519,-0.24684617448479856,0.756652152878568,0.47621361466950196,0.4696230583160307,,,,0.5323210210222844,0.4308060348416867,0.47621361466950196,65,65,0,0.0,0.9486421942710876,1.0,,gaec,False,67.36903379997239,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.5,0.15316394409607273,,0.6213,-0.2667357101362509,0.9173020527859238,0.4625858374745662,0.4555217823992975,,,,0.5196096436518124,0.4168403033847408,0.4625858374745661,68,68,0,0.0,0.9488707184791565,1.0,,gaec,False,38.02197459997842,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.55,0.1310433503202397,,0.6268,-0.1291846967611472,0.9063981042654028,0.4684803586818903,0.4627140909304453,,,,0.5119280405970466,0.43183060108096843,0.4684803586818903,55,55,0,0.0,0.9573306441307068,1.0,,gaec,False,37.71064090001164,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.6,0.13148410750663558,,0.6199,-0.1859919073891489,0.9173020527859238,0.4569476850173213,0.45037043896886475,,,,0.5136087898430285,0.4115460937310224,0.45694768501732136,63,63,0,0.0,0.9544859528541565,1.0,,gaec,False,37.42553290002979,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.65,0.10840394378434749,,0.5831,-0.23763184296984632,0.6078431372549019,0.42547197092958433,0.4183291672223202,,,,0.4449174501435345,0.40765507417971386,0.4254719709295843,60,60,0,0.0,0.9518077373504639,1.0,,gaec,False,37.546205100021325,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.7,0.13286791793099484,,0.6737,0.0024137155690795646,0.9173020527859238,0.485936991643805,0.47940200052562354,,,,0.5546888027360083,0.43234881097161315,0.4859369916438051,67,67,0,0.0,0.9396701455116272,1.0,,gaec,False,37.3302582000033,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.75,0.12225712521347111,,0.5905,-0.3347791570524739,0.7599611273080661,0.44179639293946593,0.43450609527197137,,,,0.4912814493915901,0.40136800248128796,0.441796392939466,67,67,0,0.0,0.9464067220687866,1.0,,gaec,False,37.40809209999861,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.8,0.07660391111440598,,0.6053,-0.2880325209970375,0.5088852988691438,0.4348313723601302,0.4270714801518448,,,,0.4825960625382142,0.39567013036754484,0.4348313723601302,70,70,0,0.0,0.9434898495674133,1.0,,gaec,False,37.30955860001268,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.9,0.07565186163620652,,0.5361,-0.3003713336959937,0.4064625850340136,0.4052336804937619,0.39747383081420573,,,,0.41124010548616335,0.3994001851175658,0.4052336804937619,61,61,0,0.0,0.9433954954147339,1.0,,gaec,False,37.342455100035295,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
