dataset,gate_value,ari,binary_ari,cluster_purity,tactic_coherence,attack_f1,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
TON_IoT,0.4,0.09000840366550321,,0.6723,0.05146019745354578,0.8412600370599135,0.488599167954223,0.48185569240216247,,,,0.6134900147899918,0.4059567715699258,0.488599167954223,77,77,0,0.0,0.9458221793174744,1.0,,gaec,False,91.83324550001998,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.5,0.10717692498045357,,0.6476,0.3033743550824341,0.8252974326862867,0.48681673565342515,0.4801198164236555,,,,0.5945238487893975,0.4121495277596772,0.48681673565342515,74,74,0,0.0,0.9446369409561157,1.0,,gaec,False,51.74496270000236,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.55,0.09093639093934469,,0.6801,0.018274554716457385,0.8412600370599135,0.4952577050303229,0.4889978313607674,,,,0.6187286705226723,0.41286754470103176,0.4952577050303229,72,72,0,0.0,0.9557915925979614,1.0,,gaec,False,51.736536799988244,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.6,0.06905281424004374,,0.614,0.26490766467157556,0.8252974326862867,0.45359101270166363,0.44674728368069994,,,,0.5297834212333082,0.3965587185927504,0.45359101270166363,68,68,0,0.0,0.9544943571090698,1.0,,gaec,False,52.03558679998969,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.65,0.06837755785630839,,0.6041,0.06910713481506493,0.8412600370599135,0.4458239529642029,0.4383457461464186,,,,0.5351968984504916,0.38202868613927354,0.4458239529642029,75,75,0,0.0,0.953567385673523,1.0,,gaec,False,51.64994219999062,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.7,0.06860423874148078,,0.6091,0.021972537050334258,0.8252974326862867,0.4421804677687753,0.43500176972365345,,,,0.5174020121579791,0.38605462309580946,0.4421804677687754,70,70,0,0.0,0.9590873122215271,1.0,,gaec,False,51.051101199991535,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.75,0.09541553541175568,,0.6703,0.03654540829768151,0.8252974326862867,0.489675626678415,0.48348112151496636,,,,0.6056114153441108,0.41099618664477416,0.4896756266784151,70,70,0,0.0,0.9604883790016174,1.0,,gaec,False,47.50956700000097,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.8,0.10901547161842942,,0.6815,-0.005354560961282476,0.8412600370599135,0.4964330211612028,0.4898595599782313,,,,0.6149524220369885,0.41621597340969146,0.4964330211612028,75,75,0,0.0,0.9564566612243652,1.0,,gaec,False,51.20423229999142,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
TON_IoT,0.9,0.07772562976448298,,0.641,0.27381404467268605,0.8252974326862867,0.4705217807455304,0.46413437251132317,,,,0.5598844412909961,0.4057589530747154,0.4705217807455304,67,67,0,0.0,0.9509481191635132,1.0,,gaec,False,51.06048960000044,d1b8ab83cf6cd15bbac5c0e3375286f371d3da7e,0,0.0,0
