dataset,gate_value,ari,binary_ari,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,58.10168129997328,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.5,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,11.160180699953344,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.55,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,11.189404000004288,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.6,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,11.682746300008148,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.65,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,14.602451200014912,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.7,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,14.628888299979735,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.75,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,13.90907450002851,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.8,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,14.210505299968645,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.9,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,16.63976150000235,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.4,0.03667643521978766,,0.38566005383778884,0.37831828716122734,,,,0.34378352694700975,0.43915369132293985,0.3856600538377888,49,49,0,0.0,0.9766815900802612,1.0,,gaec,False,66.69916409999132,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
