dataset,gate_value,ari,binary_ari,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
NSL-KDD,0.75,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.162657600012608,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.8,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,4.032370499975514,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
NSL-KDD,0.9,0.7428034219139222,,0.6407718675841652,0.6379001967959177,,,,0.9626113383617076,0.4802163388826624,0.6407718675841652,20,20,0,0.0,0.9736189842224121,1.0,,gaec,False,3.9883484999882057,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.4,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9560047999839298,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.5,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9310474999947473,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.55,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,1.0808847000007518,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.6,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.913819599954877,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.65,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9699529000208713,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.7,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9948453999822959,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.75,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9095669000525959,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.8,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.9401967999874614,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
SQTK_SIEM_kcluster,0.9,0.1741693457897106,,0.35054582316224303,0.31092320930585926,,,,0.3678901908242903,0.33476324212068115,0.3505458231622431,11,0,0,0.0,1.0,1.0,,gaec,False,0.987813499988988,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
