dataset,gate_value,ari,binary_ari,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,42.84718580002664,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.5,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,9.24124349997146,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.55,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,9.108692899986636,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.6,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,9.110498300055042,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.65,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,9.119222000008449,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.7,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,9.528555999975652,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.75,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,9.024179200001527,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.8,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,9.124997999984771,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
UNSW-NB15,0.9,0.36743453670103926,,0.5595397781402296,0.5560344065196358,attack_cat,0.3678204774714929,0.5563551665004804,0.6058238056543028,0.5198258640152723,0.5595397781402297,8,0,0,0.0,1.0,1.0,,gaec,False,8.967119599983562,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
TON_IoT,0.4,0.04074480165978789,,0.36625048631329915,0.35968317302027486,,,,0.3199139293525515,0.42828334514437605,0.36625048631329915,42,42,0,0.0,0.9831572771072388,1.0,,gaec,False,58.5286259999848,302676aa8255fe3a483d3e386b1a44c5cef60515,0,0.0,0
