dataset,gate_value,ari,binary_ari,cluster_purity,tactic_coherence,attack_f1,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
TON_IoT,0.5,-0.005931253839119573,,0.33229937962777667,-0.19468474023283108,0.12289395441030723,0.2451638071650973,0.23744642304523267,,,,0.181554201749576,0.37738498151860206,0.24516380716509728,35,35,0,0.0,0.9820890426635742,1.0,,gaec,False,26.515929900007905,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
TON_IoT,0.55,-0.02403864239724601,,0.3077846708024815,0.00036436217455032576,0.4360033030553262,0.1975866468617208,0.18857380919396527,,,,0.1444708513567674,0.3124677755672889,0.19758664686172078,38,38,0,0.0,0.9805488586425781,1.0,,gaec,False,26.636444000003394,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
TON_IoT,0.6,-0.004084258880080928,,0.3433059835901541,-0.19960890600375972,0.3312775330396476,0.2594603164099604,0.25205939051603293,,,,0.19531667696052335,0.3863364588171283,0.2594603164099604,35,35,0,0.0,0.9827632904052734,1.0,,gaec,False,26.516104399997857,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
TON_IoT,0.65,-0.006997107993175482,,0.3318991394836902,-0.20644868319986562,0.19790675547098002,0.24550269618330225,0.23807580002397546,,,,0.1824504149121973,0.37514881861847515,0.24550269618330223,34,34,0,0.0,0.984151303768158,1.0,,gaec,False,26.633019400003832,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
TON_IoT,0.7,-0.006809278168880402,,0.35211126676005605,-0.20230637973436794,0.35304347826086957,0.26502592303245887,0.25602444791536044,,,,0.20742961884142863,0.36690255652416487,0.265025923032459,44,44,0,0.0,0.9825291633605957,1.0,,gaec,False,28.34725819999585,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
TON_IoT,0.75,-0.016746041482116225,,0.33199919951971185,-0.12236288378072628,0.5133437990580848,0.23135609697784204,0.2230443509395887,,,,0.1753195792110669,0.3400420233933483,0.23135609697784207,38,38,0,0.0,0.9784421324729919,1.0,,gaec,False,31.661707499995828,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
TON_IoT,0.8,-0.0019163889707815246,,0.3556133680208125,-0.23837846214226271,0.5260700389105059,0.27057972761002075,0.26242301415786606,,,,0.2096126494646974,0.38155817958351956,0.2705797276100208,40,40,0,0.0,0.9772701263427734,1.0,,gaec,False,28.622338500004844,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
TON_IoT,0.9,0.007617800167490633,,0.3548128877326396,-0.2737832792358408,0.18059558117195004,0.2951439414377988,0.2874533080642615,,,,0.22941056238134544,0.4136748703348141,0.2951439414377989,39,39,0,0.0,0.983060359954834,1.0,,gaec,False,31.770828299995628,8dc124bb3acd08c662ee2b9c87db39694c0bc858,0,0.0,0
OpTC,0.4,0.0481793958523846,1.0,1.0,,0.0,0.15015996407637405,0.1492322143112127,,,,1.0000000000000053,0.08117456707622779,0.15015996407637405,25,0,0,0.0,0.9991999268531799,1.0,,gaec,False,9.42823469999712,8dc124bb3acd08c662ee2b9c87db39694c0bc858,6532,0.6532653265326532,6532
OpTC,0.5,0.0481793958523846,1.0,1.0,,0.0,0.15015996407637405,0.1492322143112127,,,,1.0000000000000053,0.08117456707622779,0.15015996407637405,25,0,0,0.0,0.9991999268531799,1.0,,gaec,False,9.427881600000546,8dc124bb3acd08c662ee2b9c87db39694c0bc858,6532,0.6532653265326532,6532
