dataset,gate_value,ari,binary_ari,cluster_purity,tactic_coherence,attack_f1,nmi,ami,alt_label_col,alt_ari,alt_ami,homogeneity,completeness,v_measure,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
TON_IoT,0.4,0.0905254993737193,,0.5727,-0.13125270249381182,0.8375314861460957,0.43943560941717913,0.43294325822246227,,,,0.45154666421880024,0.4279572525838686,0.43943560941717913,55,55,0,0.0,0.9571597576141357,1.0,,gaec,False,67.42695860000094,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.5,0.11122898517095604,,0.5556,0.23800118543700746,0.8150943396226416,0.4227769889284302,0.41550630368686825,,,,0.42168482588359335,0.42387482406515975,0.4227769889284302,58,58,0,0.0,0.9546136856079102,1.0,,gaec,False,37.983425299986266,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.55,0.10910997976300661,,0.5975,-0.08132246410701024,0.8218135700697526,0.4487252022101572,0.4426091691860766,,,,0.4721516473947967,0.42751353746963483,0.4487252022101572,54,54,0,0.0,0.9517824053764343,1.0,,gaec,False,37.96055839996552,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.6,0.11524523249122469,,0.6024,-0.05744954185819162,0.7847267939433838,0.4450605503168608,0.43847482680946415,,,,0.4624097832100657,0.42896609689368004,0.44506055031686087,57,57,0,0.0,0.962566614151001,1.0,,gaec,False,37.993855500011705,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.65,0.09490720897062692,,0.591,0.19082173860310941,0.8249522597071929,0.4440034087535002,0.4372878227920084,,,,0.4624993476950553,0.4269299359642515,0.4440034087535003,58,58,0,0.0,0.9501292705535889,1.0,,gaec,False,38.08814530004747,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.7,0.08758254532355163,,0.5963,0.01073230812259221,0.773421926910299,0.4459696473098692,0.43981901317177197,,,,0.48460904579457864,0.41303691888441485,0.4459696473098693,56,56,0,0.0,0.9619216918945312,1.0,,gaec,False,38.022937900037505,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.75,0.09454440739675236,,0.6407,-0.14507470762245145,0.8150943396226416,0.46575073517781657,0.4593063330446787,,,,0.526038668811737,0.41786078903648943,0.4657507351778165,63,63,0,0.0,0.9571308493614197,1.0,,gaec,False,38.13379240001086,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.8,0.07916693963202504,,0.6118,-0.13125029822197717,0.8249522597071929,0.4504605195429303,0.44331151727902046,,,,0.49681844979918705,0.41201551693431754,0.45046051954293026,66,66,0,0.0,0.9518275260925293,1.0,,gaec,False,38.22228319995338,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
TON_IoT,0.9,0.09004161587932899,,0.592,0.050471834762289045,0.8249522597071929,0.44252695200713693,0.435912330539723,,,,0.46826486043965543,0.4194709715807836,0.44252695200713693,58,58,0,0.0,0.9592347741127014,1.0,,gaec,False,37.97958480002126,f77cab3fc7e8a307d04cc586ecb182a995f29c37,0,0.0,0
