dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
NSL-KDD,0.4,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,13.484759000013582,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.5,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.345847200020216,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.55,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.582186999963596,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.6,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.675178300007246,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.65,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.672570100054145,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.7,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.796512799919583,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.75,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.577048699953593,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.8,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.764083900023252,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.9,0.7187204529011073,,0.704520325667202,6,6,0,0.0,0.9991336464881897,1.0,,gaec,False,10.614011000026949,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
