dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.14162681532827462,,0.4327652291419144,42,42,0,0.0,0.8646848797798157,1.0,,gaec,False,54.89127440005541,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.5,0.1544057941988298,,0.4358810152512545,36,36,0,0.0,0.8476152420043945,1.0,,gaec,False,26.21556690009311,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.55,0.1360815831734817,,0.42139269943031665,54,54,0,0.0,0.8817464113235474,1.0,,gaec,False,30.15428250003606,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.6,0.18971246009835127,,0.468456309991485,47,47,0,0.0,0.8587574362754822,1.0,,gaec,False,30.003974799998105,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.65,0.1575451874067313,,0.4294858061209892,40,40,0,0.0,0.8547078371047974,1.0,,gaec,False,30.39935850002803,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.7,0.17667244545378283,,0.45404098918842184,42,42,0,0.0,0.834384560585022,1.0,,gaec,False,30.529507900006138,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.75,0.16468067990549706,,0.4510371500461599,52,52,0,0.0,0.862441897392273,1.0,,gaec,False,30.458202700014226,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.8,0.13676079097270605,,0.4283183327630208,42,42,0,0.0,0.8551218509674072,1.0,,gaec,False,30.222495699999854,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
UNSW-NB15,0.9,0.195930402626945,,0.4817397148316726,45,45,0,0.0,0.8312980532646179,1.0,,gaec,False,30.489369600079954,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.4,0.2717303957437109,,0.5942971626316315,125,125,0,0.0,0.8119276762008667,1.0,,gaec,False,63.63728849997278,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.5,0.19809581129118847,,0.5548451213327135,120,120,0,0.0,0.8141307830810547,1.0,,gaec,False,68.77730319998227,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.55,0.2113842612633928,,0.5493915141922768,127,127,0,0.0,0.817699134349823,1.0,,gaec,False,77.50742149993312,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.6,0.18438913134511636,,0.5378576845922094,115,115,0,0.0,0.8270689249038696,1.0,,gaec,False,82.5102047000546,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.65,0.1292901948403162,,0.5164320421928698,125,125,0,0.0,0.8044247031211853,1.0,,gaec,False,82.65991699998267,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.7,0.2583851905354856,,0.569627676168609,124,124,0,0.0,0.8104195594787598,1.0,,gaec,False,78.41246170003433,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.75,0.25092392866134905,,0.5773785489460813,128,128,0,0.0,0.8035240769386292,1.0,,gaec,False,78.32131140003912,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.8,0.18467625729762127,,0.5448919052839062,133,133,0,0.0,0.8052761554718018,1.0,,gaec,False,78.45714720000979,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
TON_IoT,0.9,0.27151212795296803,,0.5795327934274467,112,112,0,0.0,0.8344504833221436,1.0,,gaec,False,78.54197160003241,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.4,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.702402099967003,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.5,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.950609099934809,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.55,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.718578399973921,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.6,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.746848199982196,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.65,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.716873100027442,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.7,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.596358199953102,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.75,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.542403000057675,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.8,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.54101099993568,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
NSL-KDD,0.9,0.08364338254844618,,0.33155705470762054,43,43,0,0.0,0.7851547598838806,0.7752122282981873,,softmax,False,14.515105300000869,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
CICIDS2017,0.4,0.07842860806231536,,0.30494694449609594,99,99,0,0.0,0.8420299291610718,1.0,,gaec,False,67.30842369992752,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
CICIDS2017,0.5,0.08872483594199318,,0.32762270447148373,96,96,0,0.0,0.8504145741462708,1.0,,gaec,False,67.03610620007385,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
CICIDS2017,0.55,0.08339313771044521,,0.32030691289223656,106,106,0,0.0,0.82132488489151,1.0,,gaec,False,65.78388489992358,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
CICIDS2017,0.6,0.07584713290308184,,0.31364542670027296,106,106,0,0.0,0.8411317467689514,1.0,,gaec,False,67.49104239989538,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
CICIDS2017,0.65,0.08094708592979337,,0.3137653209094742,108,108,0,0.0,0.8321940302848816,1.0,,gaec,False,65.15051179996226,fb5a35d5d2165cbe5d21c1c7b200308e28020dae,0,0.0,0
