dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.17626613906033026,,0.47081188663004236,39,39,0,0.0,0.853003740310669,1.0,,gaec,False,55.60558780003339,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.5,0.18941028891000974,,0.4730002601750399,37,37,0,0.0,0.838066816329956,1.0,,gaec,False,25.847207100014202,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.55,0.1817276512429617,,0.47202207432124355,37,37,0,0.0,0.8399804830551147,1.0,,gaec,False,27.08344100008253,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.6,0.17297716496489873,,0.4383160087186219,36,36,0,0.0,0.8408880829811096,1.0,,gaec,False,28.35076649999246,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.65,0.19407133522780481,,0.47185788735569495,36,36,0,0.0,0.8408756852149963,1.0,,gaec,False,25.875473099993542,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.7,0.20586973084418803,,0.47913297375216374,34,34,0,0.0,0.8199568390846252,1.0,,gaec,False,25.31932270003017,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.75,0.1681123195910703,,0.4458585688514825,41,41,0,0.0,0.8612254858016968,1.0,,gaec,False,25.441486600087956,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.8,0.1670400044133842,,0.44744262815688846,40,40,0,0.0,0.8622927665710449,1.0,,gaec,False,27.28955920005683,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
UNSW-NB15,0.9,0.210593421865504,,0.4638847669384794,43,43,0,0.0,0.8547939658164978,1.0,,gaec,False,29.213148599956185,13b813d0275110fe177e5daade56a8ec846630bb,0,0.0,0
