dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.043161514665480794,,0.21038029400061514,2,2,0,0.0,0.9927253723144531,1.0,,gaec,False,25.365874800016172,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.5,0.06758824964949235,,0.10594118825330555,2,2,0,0.0,1.0,1.0,,gaec,False,5.058750400028657,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.55,0.07348041906327471,,0.10264429088082282,2,2,0,0.0,0.9869608879089355,1.0,,gaec,False,5.110409999964759,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.6,0.07751896223169173,,0.11177886514953483,2,2,0,0.0,0.9844366312026978,1.0,,gaec,False,5.114315900020301,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.65,0.025623269101195802,,0.06150958588079252,2,2,0,0.0,0.9804509878158569,1.0,,gaec,False,5.095717499963939,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.7,0.020331432631031477,,0.03896085954666138,2,2,0,0.0,0.9801378846168518,1.0,,gaec,False,5.111296000017319,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.75,0.06861380777683719,,0.09770768847275928,2,2,0,0.0,0.9869608879089355,1.0,,gaec,False,5.169187400024384,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.8,0.06813567434452589,,0.10437287182126287,2,2,0,0.0,0.9911544919013977,1.0,,gaec,False,5.102219100052025,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
UNSW-NB15,0.9,0.16136565524906718,,0.2819384530757453,2,2,0,0.0,0.9671168327331543,1.0,,gaec,False,5.06797200004803,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.4,0.7130652029615936,,0.8305188818013167,15,15,0,0.0,0.9927979111671448,1.0,,gaec,False,51.86434329999611,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.5,0.6024133573663105,,0.7849958984305415,10,10,0,0.0,0.9944208860397339,1.0,,gaec,False,35.545431999955326,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.55,0.7276790344813376,,0.8471499162919475,15,15,0,0.0,0.9893298149108887,1.0,,gaec,False,35.6114549000049,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.6,0.7264239406117415,,0.8388222306764852,13,13,0,0.0,0.9953331351280212,1.0,,gaec,False,35.646583100024145,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.65,0.7589120840350337,,0.8244642554362069,9,9,0,0.0,0.9975289702415466,1.0,,gaec,False,35.60370929999044,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.7,0.6685471794420794,,0.810484920441175,11,11,0,0.0,0.9999297261238098,1.0,,gaec,False,35.626701100030914,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.75,0.7270512122715611,,0.8439553470936735,14,14,0,0.0,0.9927325248718262,1.0,,gaec,False,35.81805110001005,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.8,0.6197495182226501,,0.7942246602549785,14,14,0,0.0,0.9953718185424805,1.0,,gaec,False,35.61199389997637,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
TON_IoT,0.9,0.6442964005117371,,0.7952043664775976,10,10,0,0.0,0.9951029419898987,1.0,,gaec,False,35.91398810001556,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.4,0.3818696441445067,,0.3938519208403927,6,6,0,0.0,0.9924528002738953,1.0,,gaec,False,12.37227570003597,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.5,0.37969600276690313,,0.38802369820773486,7,7,0,0.0,0.9882579445838928,1.0,,gaec,False,12.547947500017472,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.55,0.4878152409573823,,0.44622180268873796,6,6,0,0.0,0.9940717816352844,1.0,,gaec,False,12.378648300014902,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.6,0.7099460394615036,,0.6715914799640241,7,7,0,0.0,0.9699661135673523,1.0,,gaec,False,12.303129200008698,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.65,0.3791356551937319,,0.3650646088711203,5,5,0,0.0,0.9952051043510437,1.0,,gaec,False,12.589233100006822,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.7,0.37760157971919356,,0.3651558276147917,5,5,0,0.0,0.9910807013511658,1.0,,gaec,False,12.421040999994148,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.75,0.3794603500204905,,0.3951365147723873,7,7,0,0.0,0.9795966148376465,1.0,,gaec,False,12.557687600026838,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.8,0.37925852608281563,,0.3903261346941604,7,7,0,0.0,0.9865760207176208,1.0,,gaec,False,12.77321590000065,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
NSL-KDD,0.9,0.7132017484070408,,0.6648726904143241,5,5,0,0.0,0.9832983016967773,1.0,,gaec,False,12.571365499985404,c175cb7b21564c18a1697aa6a629d9085a3d6152,0,0.0,0
