dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
Malware_Sysmon,0.4,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,49.58525790000567,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.5,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,48.8003827999928,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.55,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,45.36365350004053,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.6,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,47.822851400007494,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.65,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,49.72650559997419,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.7,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,51.45268990000477,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.75,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,54.01300869998522,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.8,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,49.2003168000374,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Malware_Sysmon,0.9,0.18433837124687258,,0.3153781157823431,8,8,0,0.0,0.998499870300293,1.0,,gaec,False,49.68141259998083,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Attack_Techniques,0.4,0.2971080099774615,,0.7831302686474696,156,156,0,0.0,0.9892494678497314,1.0,,gaec,False,3.066967399965506,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Attack_Techniques,0.5,0.2971080099774615,,0.7831302686474696,156,156,0,0.0,0.9892494678497314,1.0,,gaec,False,2.9581794000114314,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Attack_Techniques,0.55,0.2971080099774615,,0.7831302686474696,156,156,0,0.0,0.9892494678497314,1.0,,gaec,False,2.9169484000303783,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Attack_Techniques,0.6,0.2971080099774615,,0.7831302686474696,156,156,0,0.0,0.9892494678497314,1.0,,gaec,False,2.929487199988216,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Attack_Techniques,0.65,0.2971080099774615,,0.7831302686474696,156,156,0,0.0,0.9892494678497314,1.0,,gaec,False,2.900836299988441,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Attack_Techniques,0.7,0.2971080099774615,,0.7831302686474696,156,156,0,0.0,0.9892494678497314,1.0,,gaec,False,2.9254723000340164,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
Attack_Techniques,0.75,0.2971080099774615,,0.7831302686474696,156,156,0,0.0,0.9892494678497314,1.0,,gaec,False,2.9083766999538057,5327242add33784ea2760c9d25e5cf82a7b504cd,0,0.0,0
