dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.1138997605334518,,0.11868958147784985,4,4,0,0.0,0.5064048171043396,0.4749516248703003,,softmax,False,12.167672400006268,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.5,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,12.271589900003164,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.55,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.852132699998037,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.6,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,12.315263399999822,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.65,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,12.448803200000839,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.7,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,12.414049500002875,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.75,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,12.334846300000208,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.8,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.831316299998434,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.9,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.720671300005051,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
TON_IoT,0.5,0.1546685258458553,,0.4159209525645737,4,4,0,0.0,0.17965827882289886,0.1554957777261734,,softmax,True,19.492817500002275,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC,0.4,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,58.47070440000243,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.5,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,58.71179490000213,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.55,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,58.26101259999996,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.6,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,58.03349000000162,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.65,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,58.798922900001344,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.7,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,59.03031459999329,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.75,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,58.50525849999394,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.8,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,57.83912739999505,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.9,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,57.083946200000355,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
