dataset,gate_value,ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,bridge_edge_records,bridge_edge_pct,unique_bridge_flows,avg_confidence,p25_confidence,threshold_used,skip_gate_sweep,latency_s,git_hash
Linux_APT,0.9,0.0,0.0,1,1,0,0.0,0,0.0,0,0.1508123278617859,0.1494046151638031,0.0,False,0.036860199994407594,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.4,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,20.936607599956915,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.5,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,20.256704800005537,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.55,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,20.450545600033365,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.6,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,20.059718500007875,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.65,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,20.306290699983947,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.7,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,20.559463699988555,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.75,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,21.05102449998958,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.8,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,21.20494399999734,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.9,0.11923478208593541,0.15742896858620442,2,2,0,0.0,0,0.0,0,0.4677800238132477,0.39968204498291016,0.0,False,20.150535200024024,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.4,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.74706999998307,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.5,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.743015700019896,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.55,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.715563800011296,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.6,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.890903700026684,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.65,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.857686100003775,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.7,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.33495510002831,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.75,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.261647199979052,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.8,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.66465299995616,a6cee90f2068e95838fd710d6cd82300ddff1215
BETH,0.9,0.0,0.0,1,1,0,0.0,0,0.0,0,0.9999982714653015,0.9999983310699463,0.0,False,23.619879900012165,a6cee90f2068e95838fd710d6cd82300ddff1215
