dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.1138997605334518,,0.11868958147784985,4,4,0,0.0,0.5064048171043396,0.4749516248703003,,softmax,False,17.07211069999903,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.5,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,17.389859199996863,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.55,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,17.306039000002784,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.6,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,17.76973569999973,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.65,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,17.444423399996595,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.7,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,17.61597929999698,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.75,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,17.763025299995206,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.8,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,16.444874299995718,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
UNSW-NB15,0.9,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,16.803273400000762,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
TON_IoT,0.5,0.1546685258458553,,0.4159209525645737,4,4,0,0.0,0.17965827882289886,0.1554957777261734,,softmax,True,28.53140490000078,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC,0.4,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,84.73158459999831,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.5,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,82.40442310000071,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.55,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,82.42100770000252,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.6,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,82.28420529999858,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.65,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,82.05317539999669,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.7,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,82.41820620000362,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.75,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,82.33546930000011,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.8,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,81.53331410000101,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC,0.9,0.05397388302199354,0.0,0.09655702558832348,2,2,0,0.0,0.9988999962806702,1.0,,gaec,False,81.52685969999584,f55203028ddda33c9fce16d2921f7ed9ab1426c3,6528,0.6528,6528
OpTC_Temporal,0.4,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,8.264390299998922,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC_Temporal,0.5,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,7.8678106000006665,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC_Temporal,0.55,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,7.768088999997417,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC_Temporal,0.6,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,7.84654739999678,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC_Temporal,0.65,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,7.946792800001276,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC_Temporal,0.7,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,7.885222299999441,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC_Temporal,0.75,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,7.992397099995287,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
OpTC_Temporal,0.8,0.0,0.0,0.0,1,1,0,0.0,0.13862909376621246,0.13862910866737366,,softmax,False,7.9835745000018505,f55203028ddda33c9fce16d2921f7ed9ab1426c3,0,0.0,0
