dataset,gate_value,ari,binary_ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.1138997605334518,,0.11868958147784985,4,4,0,0.0,0.5064048171043396,0.47495174407958984,,softmax,False,11.172281400002248,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.5,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.158462100000179,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.55,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.00968339999963,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.6,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.09475509999902,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.65,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.427138899998681,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.7,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.091917500001728,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.75,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.452570399997057,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.8,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.114821000002848,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
UNSW-NB15,0.9,0.664918858147369,,0.7520470255135197,6,6,0,0.0,0.8283917903900146,0.7351877689361572,,softmax,False,11.140895500000624,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
TON_IoT,0.5,0.1546685258458553,,0.4159209525645737,4,4,0,0.0,0.17965827882289886,0.1554957777261734,,softmax,True,18.5827031000008,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,0,0.0,0
OpTC,0.4,0.42797987497117984,0.0,0.34601717259832704,2,2,0,0.0,0.5201774835586548,0.37044912576675415,,gaec,False,52.18420540000079,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,6528,0.6528,6528
OpTC,0.5,0.42797987497117984,0.0,0.34601717259832704,2,2,0,0.0,0.5201774835586548,0.37044912576675415,,gaec,False,51.7937238999948,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,6528,0.6528,6528
OpTC,0.55,0.42797987497117984,0.0,0.34601717259832704,2,2,0,0.0,0.5201774835586548,0.37044912576675415,,gaec,False,51.99305479999748,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,6528,0.6528,6528
OpTC,0.6,0.42797987497117984,0.0,0.34601717259832704,2,2,0,0.0,0.5201774835586548,0.37044912576675415,,gaec,False,44.43757299999561,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,6528,0.6528,6528
OpTC,0.65,0.42797987497117984,0.0,0.34601717259832704,2,2,0,0.0,0.5201774835586548,0.37044912576675415,,gaec,False,48.99621969999862,24d099c0f34c212f9edf5cd02ff21ceae15f61fe,6528,0.6528,6528
