dataset,gate_value,ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
OpTC,0.4,0.0,0.0,1,1,0,0.0,0.9992499947547913,1.0,,gaec,False,251.4545364000005,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.5,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,249.13849349999873,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.55,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,249.0796367999974,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.6,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,248.9214252999991,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.65,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,250.96937270000126,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.7,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,249.75643059999857,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.75,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,208.74568629999703,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.8,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,190.60173310000027,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
OpTC,0.9,0.054538183402665745,0.09694917690237934,2,2,0,0.0,0.9992499947547913,1.0,,gaec,False,195.29525160000048,a6cee90f2068e95838fd710d6cd82300ddff1215,12956,0.6478,12956
