dataset,gate_value,ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,avg_confidence,p25_confidence,threshold_used,confidence_mode,skip_gate_sweep,latency_s,git_hash,bridge_edge_records,bridge_edge_pct,unique_bridge_flows
UNSW-NB15,0.4,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.174139300001116,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.5,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.18449690000125,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.55,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.188058200001251,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.6,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.309371200000896,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.65,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.204232399999455,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.7,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.193215999999666,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.75,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.154657600000064,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.8,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.135214400001132,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
UNSW-NB15,0.9,0.4255748196588012,0.5132060759446527,4,4,0,0.0,0.6121199131011963,0.502608060836792,,softmax,False,10.048090899999806,a6cee90f2068e95838fd710d6cd82300ddff1215,0,0.0,0
