dataset,gate_value,ari,nmi,n_clusters,n_hgnn_clusters,n_uf_clusters,pct_uf_routed,bridge_edge_records,bridge_edge_pct,unique_bridge_flows,avg_confidence,p25_confidence,threshold_used,skip_gate_sweep,latency_s,git_hash
OpTC_Temporal,0.75,0.0,0.0,1,1,0,0.0,0,0.0,0,0.13862909376621246,0.13862910866737366,0.0,False,4.904612399997859,a6cee90f2068e95838fd710d6cd82300ddff1215
OpTC_Temporal,0.8,0.0,0.0,1,1,0,0.0,0,0.0,0,0.13862909376621246,0.13862910866737366,0.0,False,4.935575499999686,a6cee90f2068e95838fd710d6cd82300ddff1215
OpTC_Temporal,0.9,0.0,0.0,1,1,0,0.0,0,0.0,0,0.13862909376621246,0.13862910866737366,0.0,False,4.938339500000438,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.4,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.024029600001085782,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.5,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.03136879999874509,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.55,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.02679609999904642,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.6,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.02592660000300384,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.65,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.025660399998741923,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.7,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.029081399999995483,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.75,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.028062899997166824,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.8,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.024905300000682473,a6cee90f2068e95838fd710d6cd82300ddff1215
Linux_APT,0.9,0.0,0.0,1,1,0,0.0,0,0.0,0,0.14195944368839264,0.14118552207946777,0.0,False,0.028983799998968607,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.4,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.927989799998613,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.5,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.721409400000994,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.55,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.693662300000142,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.6,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.628487599999062,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.65,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.802713800003403,a6cee90f2068e95838fd710d6cd82300ddff1215
NSL-KDD,0.7,0.21560903400206963,0.26550923334283505,5,5,0,0.0,0,0.0,0,0.36588847637176514,0.3088315725326538,0.0,False,14.707692700001644,a6cee90f2068e95838fd710d6cd82300ddff1215
